qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
CONFg_W42,"Question: How much confidence, if any, do you have in business leaders to act in the best interests of the public?
A. A great deal of confidence
B. A fair amount of confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' B', ' A', ' A', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' A', ' B', ' D', ' B', ' B', ' D', ' C', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' D', ' C', ' C', ' A', ' B', ' D', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' D', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' A', ' B', ' C', ' D', ' B', ' D', ' C', ' C', ' D', ' B', ' C', ' B']","[0.05943323, 0.36412573, 0.46730324, 0.1091378, 0.0]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0]"
ECON5_b_W54,"Question: Do you think the country's current economic conditions are helping or hurting people who are wealthy?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' C', ' C', ' B', ' E', ' E', ' A', ' A', ' A', ' E', ' A', ' B', ' E', ' A', ' E', ' A', ' E', ' A', ' E', ' A', ' E', ' A', ' A', ' E', ' A', ' E', ' E', ' A', ' A', ' A', ' E', ' E', ' D', ' B', ' E', ' A', ' B', ' A', ' E', ' A', ' A', ' E', ' A', ' C', ' C', ' E', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' D', ' E', ' A', ' C', ' A', ' D', ' C', ' E', ' E', ' E', ' A', ' E', ' A', ' B', ' C', ' A', ' E', ' E', ' A', ' E', ' A', ' A', ' A', ' A', ' E', ' E', ' A', ' A', ' E', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' E', ' A', ' E', ' A', ' E', ' A', ' E', ' A', ' C', ' E']","[0.56927106, 0.07494627, 0.09593417, 0.06242386, 0.19742465, 0.0]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0, 2.5]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' C', ' B', ' D', ' C', ' C', ' B', ' D', ' C', ' C', ' A', ' C', ' C', ' B', ' B', ' C', ' A', ' D', ' C', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' A', ' C', ' B', ' B', ' A', ' D', ' C', ' C', ' A', ' A', ' C', ' A', ' C', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' C', ' C', ' B', ' C', ' B', ' A', ' A', ' A', ' A', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' D', ' B', ' C', ' A', ' C', ' A', ' C', ' C', ' D', ' C', ' C', ' A', ' C', ' D', ' D', ' B', ' A', ' A', ' D', ' C', ' C', ' C', ' A', ' A', ' C', ' C', ' A', ' C', ' B', ' A', ' C', ' C', ' A', ' C', ' C', ' A', ' C']","[0.26105514, 0.24011377, 0.42768548, 0.0711456, 0.0044636097604279]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Bc_W42,"Question: Thinking about environmental research scientists, how often would you say they admit mistakes and take responsibility for them
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' C', ' A', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' B', ' B', ' C', ' D', ' A', ' B', ' C', ' A', ' B', ' C', ' C', ' B', ' A', ' C', ' B', ' B', ' D', ' B', ' B', ' B', ' A', ' B', ' A', ' C', ' B', ' B', ' B', ' C', ' B', ' C', ' A', ' D', ' A', ' C', ' D', ' C', ' A', ' D', ' C', ' C', ' A', ' C', ' B', ' A', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' D', ' C', ' A', ' D', ' D', ' A', ' B', ' A', ' C', ' C', ' B', ' B', ' B', ' A', ' C', ' D', ' B', ' B', ' A', ' A', ' B']","[0.19447224, 0.31925878, 0.38469271, 0.10157627, 0.0093480917242933]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0]"
EVOBIOA_W34,"Question: From what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?
A. Humans have evolved over time due to processes such as natural selection
B. Humans have existed in their present form since the beginning of time
C. Not sure
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' A', ' A', ' A', ' C', ' A', ' C', ' B', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' C', ' A', ' B', ' C', ' C', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' B', ' A', ' B', ' C', ' C', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' C', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' C', ' C', ' C', ' A', ' B', ' B', ' B', ' A', ' C', ' A', ' C', ' A', ' B', ' A', ' A']","[0.80517702, 0.19482298, 0.2337551061436716]",RACE,Hispanic,"[1.0, 2.0]"
EAT5B_W34,"Question: How much health risk, if any, does eating meat from animals that have been given antibiotics or hormones have for the average person over the course of their lifetime?
A. A great deal of health risk
B. Some health risk
C. Not too much health risk
D. No health risk at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' B', ' C', ' B', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' A', ' A', ' C', ' A', ' B', ' A', ' A', ' C', ' B', ' B']","[0.46767576, 0.43044738, 0.09415961, 0.00771725, 0.0]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0]"
ECON5_c_W54,"Question: Do you think the country's current economic conditions are helping or hurting the middle class?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' D', ' D', ' D', ' A', ' E', ' C', ' A', ' A', ' E', ' E', ' C', ' E', ' D', ' D', ' D', ' C', ' D', ' C', ' C', ' B', ' C', ' D', ' C', ' D', ' D', ' D', ' C', ' C', ' C', ' E', ' D', ' E', ' D', ' C', ' D', ' B', ' A', ' A', ' D', ' B', ' C', ' D', ' B', ' D', ' E', ' B', ' E', ' B', ' D', ' C', ' B', ' D', ' D', ' D', ' C', ' D', ' A', ' B', ' C', ' C', ' C', ' C', ' D', ' D', ' E', ' C', ' D', ' C', ' A', ' E', ' C', ' B', ' C', ' A', ' B', ' C', ' B', ' D', ' D', ' D', ' B', ' D', ' C', ' C', ' B', ' C', ' D', ' D', ' C', ' D', ' D', ' D', ' B', ' A', ' D', ' E', ' E', ' B', ' C', ' D']","[0.07518685, 0.20770352, 0.29486867, 0.3481298, 0.07411117, 0.0]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0, 2.5]"
WHYNOTBIZF2D_W36,"Question: For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business
A. Major reason
B. Minor reason
C. Not a reason
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' C', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' A', ' C', ' C', ' A', ' C', ' B', ' C', ' A', ' C', ' B', ' C', ' A', ' C', ' C', ' B', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' A', ' A', ' C', ' C', ' C', ' A', ' C', ' B', ' B', ' C', ' C', ' C', ' C', ' A', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' A', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' A', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' A', ' C', ' C']","[0.1856486, 0.09994822, 0.71440319, 0.0]",RACE,Hispanic,"[1.0, 2.0, 3.0]"
RACESURV9_W43,"Question: When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Mostly with people who are not the same race as you
D. Always with people who are not the same race as you
E. Both about equally
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' D', ' B', ' E', ' C', ' B', ' E', ' C', ' C', ' C', ' D', ' C', ' B', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' E', ' C', ' C', ' E', ' C', ' E', ' B', ' E', ' E', ' B', ' E', ' B', ' C', ' E', ' B', ' E', ' F', ' E', ' B', ' C', ' E', ' E', ' B', ' A', ' B', ' B', ' C', ' D', ' B', ' A', ' C', ' E', ' B', ' C', ' B', ' B', ' C', ' E', ' A', ' B', ' C', ' B', ' B', ' C', ' C', ' B', ' E', ' B', ' E', ' A', ' A', ' B', ' B', ' B', ' A', ' E', ' E', ' E', ' C', ' C', ' F', ' B', ' C', ' C', ' E', ' E', ' A', ' D', ' E', ' E', ' A', ' C', ' A', ' B', ' A', ' D', ' B', ' C', ' E', ' C', ' C']","[0.11508082, 0.31086016, 0.16933853, 0.05178215, 0.35293834, 0.0050312425425283]",RACE,Hispanic,"[1.0, 2.0, 3.0, 4.0, 2.5]"
TRAITPOLWF1G_W36,"Question: In general, how do you think being physically attractive impacts a woman's chances of getting elected to high political office?
A. Mostly helps a woman's chances
B. Mostly hurts a woman's chances
C. Doesn't make much of a difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' C', ' A', ' A', ' C', ' A', ' A', ' C', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' C', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' C', ' A', ' A', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' C', ' C', ' C', ' A', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' B']","[0.5813066, 0.04380363, 0.37488977, 0.0]",RACE,Hispanic,"[1.0, 2.0, 1.5]"
