qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
CONFg_W42,"Question: How much confidence, if any, do you have in business leaders to act in the best interests of the public?
A. A great deal of confidence
B. A fair amount of confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' D', ' C', ' E', ' C', ' B', ' B', ' C', ' C', ' A', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' A', ' B', ' B', ' C', ' C', ' C', ' C', ' D', ' B', ' B', ' A', ' D', ' C', ' C', ' C', ' B', ' B', ' C', ' C', ' C', ' C', ' D', ' C', ' B', ' A', ' B', ' D', ' C', ' B', ' B', ' B', ' C', ' D', ' B', ' B', ' D', ' C', ' D', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' D', ' D', ' B', ' C', ' B', ' B', ' D', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' C', ' B', ' A']","[0.04144611, 0.4259598, 0.43463415, 0.09795994, 0.0024965417908756]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0]"
ECON5_b_W54,"Question: Do you think the country's current economic conditions are helping or hurting people who are wealthy?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' E', ' A', ' A', ' A', ' C', ' B', ' C', ' C', ' B', ' A', ' B', ' B', ' A', ' A', ' E', ' A', ' B', ' A', ' E', ' A', ' A', ' B', ' A', ' A', ' B', ' E', ' E', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' E', ' C', ' A', ' B', ' E', ' F', ' A', ' A', ' B', ' A', ' C', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' E', ' B', ' C', ' E', ' A', ' C', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' B']","[0.63818305, 0.17024435, 0.05996325, 0.02002361, 0.11158574, 0.0078236143401297]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0, 2.5]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' C', ' C', ' C', ' A', ' B', ' C', ' A', ' C', ' B', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' B', ' C', ' B', ' B', ' A', ' D', ' B', ' B', ' B', ' C', ' C', ' B', ' D', ' C', ' C', ' D', ' C', ' A', ' C', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' C', ' A', ' B', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' B', ' C', ' D', ' C', ' C', ' D', ' B', ' D', ' D', ' C', ' C', ' B', ' B', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' B', ' B', ' B', ' C', ' C', ' C', ' D', ' A', ' C', ' C', ' C', ' C', ' C', ' D', ' B', ' B', ' C', ' C', ' C', ' C', ' D']","[0.19959037, 0.31195579, 0.41890607, 0.06954776, 0.0009737223891641]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Bc_W42,"Question: Thinking about environmental research scientists, how often would you say they admit mistakes and take responsibility for them
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' D', ' A', ' B', ' D', ' B', ' C', ' B', ' C', ' A', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' C', ' D', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' D', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' E', ' A', ' C', ' C', ' B', ' B', ' D', ' B', ' B', ' B', ' B', ' B', ' E', ' E', ' B', ' B', ' B', ' C', ' A', ' C', ' B', ' B', ' A', ' B', ' A', ' E', ' B', ' A', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' A', ' C', ' A', ' C', ' B', ' B', ' B', ' A', ' C', ' E', ' B', ' B', ' D', ' B', ' B', ' D', ' B', ' B', ' B', ' A']","[0.1609464, 0.50101565, 0.25930746, 0.07873049, 0.0239535648673019]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0]"
EVOBIOA_W34,"Question: From what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?
A. Humans have evolved over time due to processes such as natural selection
B. Humans have existed in their present form since the beginning of time
C. Not sure
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A']","[0.95220494, 0.04779506, 0.0861082781677782]",INCOME,"$100,000 or more","[1.0, 2.0]"
EAT5B_W34,"Question: How much health risk, if any, does eating meat from animals that have been given antibiotics or hormones have for the average person over the course of their lifetime?
A. A great deal of health risk
B. Some health risk
C. Not too much health risk
D. No health risk at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' B', ' A', ' D', ' C', ' C', ' C', ' A', ' A', ' B', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' A', ' D', ' A', ' D', ' D', ' B', ' B', ' A', ' B', ' A', ' C', ' B', ' C', ' D', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' C', ' D', ' A', ' C', ' C', ' B', ' D', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' A', ' B', ' B', ' C', ' B', ' D', ' B', ' B', ' A', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' A', ' C']","[0.23052552, 0.50495493, 0.21698264, 0.04753691, 0.0033375580062465]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0]"
ECON5_c_W54,"Question: Do you think the country's current economic conditions are helping or hurting the middle class?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' E', ' D', ' C', ' C', ' C', ' C', ' E', ' B', ' B', ' D', ' A', ' A', ' D', ' C', ' C', ' C', ' D', ' B', ' B', ' C', ' D', ' D', ' C', ' B', ' B', ' A', ' C', ' D', ' C', ' A', ' B', ' D', ' D', ' B', ' A', ' A', ' D', ' B', ' C', ' C', ' C', ' A', ' D', ' B', ' D', ' E', ' D', ' C', ' C', ' B', ' D', ' D', ' B', ' C', ' D', ' B', ' D', ' C', ' D', ' B', ' A', ' D', ' B', ' B', ' B', ' E', ' C', ' D', ' C', ' A', ' C', ' C', ' D', ' E', ' D', ' D', ' B', ' C', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' C', ' B', ' C', ' B', ' B', ' D', ' C', ' C', ' E', ' D', ' B', ' D', ' B', ' C']","[0.12555241, 0.23532049, 0.3167151, 0.25442127, 0.06799073, 0.0073374984977517]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0, 2.5]"
WHYNOTBIZF2D_W36,"Question: For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business
A. Major reason
B. Minor reason
C. Not a reason
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' B', ' C']","[0.0218402, 0.20524513, 0.77291467, 0.0]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0]"
RACESURV9_W43,"Question: When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Mostly with people who are not the same race as you
D. Always with people who are not the same race as you
E. Both about equally
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' E', ' E', ' B', ' E', ' E', ' E', ' C', ' B', ' E', ' E', ' E', ' E', ' A', ' E', ' E', ' B', ' B', ' E', ' E', ' E', ' B', ' A', ' D', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' E', ' B', ' A', ' B', ' B', ' E', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' A', ' C', ' C', ' E', ' F', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' E', ' E', ' B', ' D', ' B', ' B', ' E', ' A', ' B', ' C', ' B', ' E', ' B', ' A', ' A', ' C', ' E', ' B', ' B', ' E', ' B']","[0.13496114, 0.5115762, 0.10793914, 0.01889458, 0.22662894, 0.001774471453838]",INCOME,"$100,000 or more","[1.0, 2.0, 3.0, 4.0, 2.5]"
TRAITPOLWF1G_W36,"Question: In general, how do you think being physically attractive impacts a woman's chances of getting elected to high political office?
A. Mostly helps a woman's chances
B. Mostly hurts a woman's chances
C. Doesn't make much of a difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' C', ' C', ' D', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' A', ' D', ' A', ' A', ' A', ' C', ' A', ' C', ' B', ' A', ' C', ' C', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' B', ' C', ' A']","[0.68183452, 0.06407242, 0.25409306, 0.0037360869644853]",INCOME,"$100,000 or more","[1.0, 2.0, 1.5]"
