qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
CONFg_W42,"Question: How much confidence, if any, do you have in business leaders to act in the best interests of the public?
A. A great deal of confidence
B. A fair amount of confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' D', ' B', ' B', ' B', ' C', ' D', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' D', ' B', ' B', ' C', ' D', ' B', ' C', ' C', ' B', ' B', ' A', ' D', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' D', ' D', ' A', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' D', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' D', ' B', ' B', ' B', ' C', ' D', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C']","[0.07526718, 0.49516911, 0.37417728, 0.05538642, 0.0011855468771378]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0]"
ECON5_b_W54,"Question: Do you think the country's current economic conditions are helping or hurting people who are wealthy?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' A', ' E', ' B', ' A', ' A', ' A', ' E', ' A', ' A', ' E', ' A', ' A', ' A', ' E', ' E', ' E', ' E', ' E', ' A', ' A', ' E', ' A', ' A', ' D', ' E', ' B', ' B', ' E', ' E', ' A', ' E', ' D', ' A', ' A', ' A', ' E', ' C', ' E', ' A', ' A', ' A', ' E', ' B', ' E', ' A', ' E', ' E', ' A', ' E', ' B', ' E', ' A', ' B', ' A', ' E', ' A', ' F', ' E', ' A', ' A', ' D', ' E', ' E', ' A', ' B', ' C', ' E', ' E', ' A', ' C', ' B', ' E', ' E', ' C', ' A', ' E', ' D', ' C', ' E', ' E', ' B', ' A', ' A', ' A', ' E', ' E', ' E', ' A', ' B', ' E', ' E', ' E', ' D', ' A', ' A', ' B', ' A', ' B', ' E', ' B']","[0.46842246, 0.18163476, 0.07012743, 0.03842402, 0.24139133, 0.0094898736974862]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0, 2.5]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' C', ' A', ' C', ' C', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' B', ' A', ' D', ' A', ' B', ' C', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' A', ' C', ' A', ' A', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' C', ' A', ' C', ' B', ' B', ' D', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' A', ' C', ' A', ' A', ' D', ' D', ' B', ' B', ' B', ' C', ' D', ' B', ' B', ' B', ' C', ' A', ' B', ' B', ' B', ' C', ' A', ' C', ' A']","[0.31690839, 0.32813456, 0.26923974, 0.08571731, 0.0023782326493413]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Bc_W42,"Question: Thinking about environmental research scientists, how often would you say they admit mistakes and take responsibility for them
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' B', ' B', ' E', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' C', ' D', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' C', ' B', ' A', ' C', ' B', ' C', ' A', ' A', ' E', ' E', ' C', ' C', ' A', ' A', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' E', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' D', ' C', ' D', ' C', ' C', ' B', ' B', ' E', ' E', ' C', ' A', ' A', ' A', ' C', ' A', ' C', ' B', ' B', ' B', ' B', ' A', ' B', ' D', ' C', ' A', ' A', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' A', ' B']","[0.13841976, 0.42423069, 0.32227801, 0.11507154, 0.0223184963574495]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0]"
EVOBIOA_W34,"Question: From what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?
A. Humans have evolved over time due to processes such as natural selection
B. Humans have existed in their present form since the beginning of time
C. Not sure
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' B', ' C', ' A', ' B', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' C', ' B', ' A', ' C', ' C', ' B', ' B', ' A', ' B', ' C', ' C', ' B', ' C', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' B', ' B', ' A', ' C', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A']","[0.71166897, 0.28833103, 0.2424126148765823]",RELIG,Protestant,"[1.0, 2.0]"
EAT5B_W34,"Question: How much health risk, if any, does eating meat from animals that have been given antibiotics or hormones have for the average person over the course of their lifetime?
A. A great deal of health risk
B. Some health risk
C. Not too much health risk
D. No health risk at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' E', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' C', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' C', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' D', ' A', ' C', ' A', ' B', ' A', ' D', ' B', ' B', ' B', ' B']","[0.31536354, 0.49134404, 0.16426991, 0.02902251, 0.0058995189375546]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0]"
ECON5_c_W54,"Question: Do you think the country's current economic conditions are helping or hurting the middle class?
A. Helping a lot
B. Helping a little
C. Hurting a little
D. Hurting a lot
E. Neither helping nor hurting
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' D', ' D', ' C', ' B', ' A', ' C', ' D', ' C', ' C', ' C', ' E', ' D', ' C', ' E', ' B', ' C', ' C', ' D', ' B', ' D', ' D', ' B', ' B', ' A', ' B', ' C', ' F', ' C', ' B', ' D', ' D', ' C', ' D', ' B', ' C', ' B', ' B', ' D', ' E', ' C', ' A', ' B', ' B', ' D', ' B', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' A', ' B', ' D', ' B', ' D', ' B', ' E', ' D', ' D', ' B', ' B', ' C', ' C', ' D', ' D', ' B', ' B', ' B', ' D', ' B', ' D', ' B', ' C', ' F', ' E', ' D', ' D', ' B', ' D', ' C', ' C', ' E', ' E', ' E', ' C', ' E', ' D', ' E', ' B', ' C', ' E', ' B', ' A', ' A', ' D', ' C', ' B', ' B']","[0.11250353, 0.27483401, 0.28330476, 0.21902364, 0.11033407, 0.0132892023813845]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0, 2.5]"
WHYNOTBIZF2D_W36,"Question: For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business
A. Major reason
B. Minor reason
C. Not a reason
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' C', ' C', ' C', ' C', ' A', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' B', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' A', ' C', ' B', ' C', ' C', ' C', ' A', ' B', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' A', ' B', ' B', ' C', ' B', ' B', ' C', ' A', ' C', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' B']","[0.06696458, 0.31422981, 0.61880561, 0.0099695567953146]",RELIG,Protestant,"[1.0, 2.0, 3.0]"
RACESURV9_W43,"Question: When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Mostly with people who are not the same race as you
D. Always with people who are not the same race as you
E. Both about equally
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' E', ' A', ' E', ' B', ' E', ' B', ' E', ' C', ' E', ' B', ' B', ' B', ' A', ' C', ' E', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' E', ' B', ' E', ' B', ' E', ' B', ' B', ' E', ' E', ' B', ' A', ' E', ' E', ' B', ' B', ' A', ' B', ' B', ' E', ' E', ' A', ' E', ' A', ' E', ' A', ' D', ' E', ' A', ' B', ' E', ' B', ' E', ' A', ' B', ' D', ' E', ' A', ' E', ' B', ' B', ' B', ' B', ' E', ' E', ' B', ' E', ' E', ' B', ' B', ' C', ' E', ' B', ' B', ' B', ' A', ' E', ' E', ' D', ' B', ' B', ' B', ' C', ' A', ' C', ' B', ' E', ' B', ' B', ' A', ' B', ' B', ' D', ' E']","[0.15705463, 0.43928752, 0.09884969, 0.01362963, 0.29117853, 0.0033741704659032]",RELIG,Protestant,"[1.0, 2.0, 3.0, 4.0, 2.5]"
TRAITPOLWF1G_W36,"Question: In general, how do you think being physically attractive impacts a woman's chances of getting elected to high political office?
A. Mostly helps a woman's chances
B. Mostly hurts a woman's chances
C. Doesn't make much of a difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' B', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' C', ' B', ' C', ' C', ' A', ' A', ' A', ' C', ' A', ' B', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' A']","[0.60061488, 0.05574912, 0.343636, 0.0008123637603293]",RELIG,Protestant,"[1.0, 2.0, 1.5]"
