qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
FREECOLL_W92,"Question: Would you favor or oppose making tuition at public colleges and universities free for all American students?
A. Strongly favor
B. Somewhat favor
C. Somewhat oppose
D. Strongly oppose
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' A', ' A', ' C', ' B', ' A', ' B', ' B', ' A', ' C', ' A', ' B', ' C', ' A', ' D', ' A', ' A', ' A', ' A', ' E', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' B', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' A', ' C', ' C', ' A', ' B', ' C', ' B', ' D', ' A', ' C', ' B', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' C', ' A', ' B', ' B', ' C', ' A', ' C', ' A', ' C', ' B', ' A', ' C', ' A', ' C', ' C', ' B', ' C', ' D', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' D', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' B', ' A', ' C']","[0.46231498, 0.30247533, 0.14087388, 0.09433581, 0.0078466527665264]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
FUD22_W34,"Question: How much of the food you eat is organic?
A. Most of it
B. Some of it
C. Not too much
D. None at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' D', ' D', ' D', ' B', ' C', ' C', ' C', ' D', ' C', ' B', ' D', ' D', ' B', ' A', ' A', ' B', ' C', ' C', ' D', ' D', ' D', ' B', ' C', ' E', ' D', ' C', ' D', ' C', ' C', ' C', ' D', ' C', ' C', ' D', ' B', ' E', ' C', ' C', ' B', ' C', ' C', ' D', ' D', ' C', ' D', ' B', ' C', ' B', ' D', ' C', ' D', ' B', ' D', ' B', ' C', ' C', ' C', ' D', ' A', ' B', ' B', ' C', ' D', ' D', ' C', ' D', ' B', ' B', ' B', ' D', ' C', ' C', ' B', ' A', ' D', ' D', ' C', ' C', ' A', ' B', ' C', ' C', ' B', ' B', ' C', ' D', ' D', ' D', ' C', ' D', ' D']","[0.07115801, 0.2660005, 0.39827485, 0.26456665, 0.0113868669808789]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
FAMSURV39_W50,"Question: In general, how much, if at all, would you say that you rely on a parent for emotional support?
A. A lot
B. Some
C. Only a little
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' B', ' C', ' A', ' B', ' C', ' C', ' B', ' B', ' B', ' A', ' C', ' C', ' D', ' B', ' C', ' D', ' B', ' B', ' B', ' B', ' B', ' C', ' A', ' D', ' B', ' A', ' D', ' C', ' D', ' B', ' B', ' C', ' C', ' A', ' B', ' B', ' C', ' C', ' B', ' D', ' D', ' D', ' D', ' A', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' D', ' B', ' C', ' A', ' A', ' B', ' D', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' C', ' D', ' C', ' C', ' B', ' B', ' B', ' D', ' B', ' C', ' B', ' B', ' D', ' C', ' C', ' A', ' B', ' D', ' D', ' D', ' D', ' C', ' D', ' D', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' A']","[0.20317941, 0.31636292, 0.24894365, 0.23151401, 0.000903802799145]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
GUNRESPNOKIDSD_W26,"Question: Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors that there are guns in the house
A. Essential
B. Important but not essential
C. Not important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' C', ' D', ' C', ' A', ' A', ' C', ' C', ' A', ' B', ' C', ' D', ' A', ' B', ' C', ' B', ' D', ' C', ' D', ' A', ' B', ' C', ' A', ' C', ' A', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' A', ' C', ' B', ' C', ' A', ' B', ' A', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' A', ' C', ' D', ' A', ' C', ' A', ' D', ' A', ' C', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' D', ' C', ' C', ' D', ' A', ' C', ' C', ' D', ' B', ' D', ' C', ' B', ' B', ' B', ' C', ' C', ' A', ' A', ' C', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' D', ' B', ' C', ' B', ' B']","[0.20519954, 0.26851649, 0.38317249, 0.14311148, 0.000615368039019]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
GAP21Q38_c_W82,"Question: How much, if at all, do you think the US benefits from being a member of the World Health Organization, or WHO organizations?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' B', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' C', ' C', ' D', ' B', ' B', ' B', ' A', ' C', ' A', ' C', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' C', ' B', ' D', ' A', ' A', ' A', ' B', ' D', ' C', ' C', ' C', ' C', ' D', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' D', ' D', ' C', ' A', ' C', ' A', ' C', ' D', ' A', ' B', ' B', ' B', ' B', ' A', ' D', ' A', ' A', ' B', ' B', ' A', ' D', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' B', ' A']","[0.33586497, 0.34705958, 0.21504198, 0.10203347, 0.0193842402102212]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
DATAUSEd_W49,"Question: Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease
A. Acceptable
B. Unacceptable
C. Not sure
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' A', ' B', ' A', ' B', ' C', ' A', ' C', ' B', ' C', ' C', ' A', ' B', ' B', ' C', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' C', ' C', ' B', ' C', ' A', ' A', ' A', ' C', ' B', ' B', ' A', ' C', ' A', ' C', ' A', ' C', ' B', ' A', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' C', ' B', ' B', ' C', ' B', ' A', ' C', ' A', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' B', ' B', ' A', ' A', ' A']","[0.58546548, 0.41453452, 0.2761510593051315]",INCOME,"Less than $30,000","[1.0, 2.0]"
GOVPRIOoF2_W41,"Question: If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to dealing with climate change?
A. A top priority
B. An important, but not a top priority
C. A lower priority
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' C', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' C', ' B', ' C', ' A', ' B', ' B', ' D', ' B', ' A', ' D', ' C', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' E', ' B', ' C', ' C', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' C', ' A', ' A', ' A', ' C', ' B', ' A', ' B', ' C', ' C', ' A', ' A', ' A', ' A', ' C', ' B', ' A', ' C', ' A', ' A', ' A', ' B', ' C', ' C', ' A', ' A', ' A']","[0.55520944, 0.28794296, 0.12119612, 0.03565148, 0.0079893856497685]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
ELDFINANCEF2_W41,"Question: Who do you think should be mostly responsible for paying for the long-term care older Americans may need?
A. Family members
B. Government
C. Older Americans themselves
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' C', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' D', ' A', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' B', ' D', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' B', ' B', ' B', ' D', ' C', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' D', ' C', ' D', ' B', ' A', ' B', ' A', ' B', ' A', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' D', ' B', ' B']","[0.13726111, 0.67019239, 0.1925465, 0.0206097746724346]",INCOME,"Less than $30,000","[1, 1, 1]"
HAPPEN2b_W41,"Question: How likely do you think it is that the following will happen in the next 30 years? The world will face a major energy crisis
A. Will definitely happen
B. Will probably happen
C. Will probably not happen
D. Will definitely not happen
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' A', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' B', ' B', ' C', ' A', ' B', ' A', ' B', ' D', ' C', ' B', ' B', ' C', ' A', ' B', ' B', ' D', ' B', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' C', ' A', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' D', ' B', ' B', ' D', ' B', ' C', ' A', ' A', ' C', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' C', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' B', ' A', ' C', ' A', ' C', ' A', ' D', ' A', ' B', ' C', ' A']","[0.25087777, 0.47799804, 0.23157187, 0.03955232, 0.0050473050368103]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Be_W42,"Question: Thinking about environmental research scientists, how often would you say they care about the best interests of the public
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' B', ' B', ' A', ' C', ' C', ' D', ' B', ' A', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' C', ' A', ' B', ' C', ' E', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' C', ' B', ' B', ' B', ' B', ' E', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' A', ' B', ' C', ' B', ' B', ' E', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' C', ' D', ' B', ' C', ' A', ' B', ' B', ' B', ' C', ' B', ' A', ' D', ' B', ' D', ' C', ' B', ' B']","[0.32360033, 0.46421716, 0.15623778, 0.05594473, 0.0152363811977937]",INCOME,"Less than $30,000","[1.0, 2.0, 3.0, 4.0]"
