qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
FREECOLL_W92,"Question: Would you favor or oppose making tuition at public colleges and universities free for all American students?
A. Strongly favor
B. Somewhat favor
C. Somewhat oppose
D. Strongly oppose
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' C', ' A', ' B', ' B', ' B', ' A', ' A', ' A', ' C', ' B', ' B', ' D', ' A', ' C', ' A', ' D', ' A', ' A', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' C', ' B', ' B', ' A', ' A', ' C', ' B', ' A', ' D', ' D', ' B', ' D', ' B', ' C', ' C', ' A', ' D', ' B', ' D', ' A', ' A', ' D', ' C', ' C', ' A', ' B', ' C', ' B', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' D', ' A', ' C', ' A', ' A', ' D', ' A', ' D', ' A', ' C']","[0.37592755, 0.34596611, 0.16811755, 0.1099888, 0.0022446900824962]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
SATLIFED_W32,"Question: Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Somewhat dissatisfied
D. Very dissatisfied
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' B', ' A', ' D', ' D', ' B', ' C', ' D', ' A', ' C', ' B', ' B', ' A', ' B', ' C', ' C', ' B', ' A', ' C', ' A', ' C', ' A', ' A', ' B', ' A', ' A', ' B', ' B', ' C', ' A', ' C', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' C', ' A', ' A', ' B', ' A', ' B', ' C', ' B', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' C', ' C', ' A', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' D', ' B', ' C', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' B', ' A', ' B', ' B', ' D', ' C', ' B', ' B', ' C']","[0.28105327, 0.47253884, 0.16552856, 0.08087932, 0.0079758651267809]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
MARRYPREF1_W50,"Question: Thinking about the future, would you say you
A. Want to get married someday
B. Don't want to get married
C. Are not sure if you want to get married
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' B', ' A', ' B', ' A', ' B', ' B', ' C', ' A', ' A', ' A', ' C', ' C', ' C', ' C', ' D', ' A', ' C', ' A', ' C', ' C', ' C', ' C', ' B', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' C', ' A', ' B', ' C', ' A', ' A', ' D', ' C', ' B', ' A', ' A', ' C', ' C', ' A', ' A', ' B', ' A', ' C', ' A', ' C', ' C', ' A', ' C', ' A', ' A', ' A', ' C', ' B', ' C', ' C', ' A', ' A', ' C', ' C', ' A', ' B', ' C', ' A', ' C', ' A', ' C', ' A', ' C', ' B', ' C', ' C', ' C', ' C', ' A', ' A', ' A', ' C']","[0.52131408, 0.12502696, 0.35365896, 0.0064248961124699]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 1.5]"
GUNRESPNOKIDSD_W26,"Question: Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors that there are guns in the house
A. Essential
B. Important but not essential
C. Not important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' D', ' D', ' D', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' B', ' A', ' C', ' A', ' A', ' C', ' B', ' B', ' A', ' D', ' B', ' A', ' A', ' B', ' C', ' C', ' A', ' C', ' C', ' A', ' A', ' D', ' D', ' B', ' D', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' D', ' D', ' A', ' D', ' C', ' B', ' B', ' B', ' D', ' D', ' C', ' C', ' C', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' D', ' C', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' A', ' D', ' C', ' C', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' D', ' A', ' C', ' B']","[0.21752201, 0.20061089, 0.41703734, 0.16482975, 0.0007507859354775]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q33_r_W82,"Question: Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?
A. Top priority
B. Some priority
C. No priority
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' C', ' A', ' C', ' B', ' B', ' A', ' C', ' C', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' C', ' B', ' A', ' A', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' C', ' C', ' A', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' A', ' B', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' C', ' B', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' A', ' B', ' A', ' B', ' B', ' C', ' A', ' B', ' B', ' B', ' A', ' C', ' B', ' B', ' B', ' B']","[0.2939841, 0.5517371, 0.15427879, 0.0110858884004861]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0]"
DATAUSEd_W49,"Question: Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease
A. Acceptable
B. Unacceptable
C. Not sure
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' A', ' C', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' B', ' C', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' B', ' C', ' B', ' A', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' C', ' C', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' B', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' C', ' A', ' A']","[0.56136311, 0.43863689, 0.2688622254963941]",POLIDEOLOGY,Moderate,"[1.0, 2.0]"
ELDFINANCEF2_W41,"Question: Who do you think should be mostly responsible for paying for the long-term care older Americans may need?
A. Family members
B. Government
C. Older Americans themselves
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' B', ' B', ' A', ' C', ' D', ' C', ' A', ' B', ' B', ' B', ' A', ' C', ' D', ' B', ' B', ' C', ' A', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' A', ' D', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' A', ' A', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' D', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' B', ' B', ' C', ' B', ' B', ' B']","[0.16206382, 0.59529327, 0.24264291, 0.0371615270346492]",POLIDEOLOGY,Moderate,"[1, 1, 1]"
INTRMAR_W41,"Question: According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is
A. A very good thing
B. A somewhat good thing
C. A somewhat bad thing
D. A very bad thing
E. Neither a good nor bad thing
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' E', ' E', ' A', ' A', ' E', ' E', ' E', ' B', ' E', ' E', ' E', ' E', ' E', ' E', ' B', ' A', ' E', ' A', ' E', ' E', ' E', ' E', ' E', ' B', ' B', ' E', ' A', ' F', ' A', ' A', ' A', ' B', ' C', ' E', ' E', ' E', ' B', ' B', ' A', ' A', ' B', ' E', ' C', ' F', ' B', ' D', ' B', ' E', ' E', ' A', ' A', ' E', ' E', ' A', ' C', ' E', ' A', ' E', ' C', ' E', ' A', ' A', ' E', ' E', ' C', ' E', ' E', ' E', ' E', ' B', ' D', ' C', ' B', ' E', ' A', ' B', ' E', ' E', ' B', ' D', ' E', ' E', ' A', ' B', ' E', ' A', ' B', ' E', ' A', ' E', ' A', ' E', ' E', ' E', ' A', ' D', ' E', ' E', ' B', ' A']","[0.26465062, 0.19010046, 0.07685553, 0.0276942, 0.44069919, 0.0119762001238774]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0, 2.5]"
FTRWORRYf_W41,"Question: Still thinking about the future of our country, how worried are you, if at all, about climate change?
A. Very worried
B. Fairly worried
C. Not too worried
D. Not at all worried
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' B', ' C', ' A', ' C', ' A', ' A', ' D', ' B', ' C', ' C', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' C', ' A', ' A', ' B', ' A', ' B', ' C', ' D', ' B', ' C', ' A', ' D', ' B', ' B', ' B', ' B', ' A', ' A', ' B', ' A', ' C', ' D', ' B', ' C', ' B', ' C', ' C', ' A', ' D', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' D', ' A', ' A', ' A', ' B', ' C', ' A', ' D', ' A', ' A', ' C', ' C', ' B', ' B', ' A', ' C', ' B', ' B', ' A']","[0.39165147, 0.37403432, 0.18799454, 0.04631966, 0.0035376239120972]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
CONFc_W42,"Question: How much confidence, if any, do you have in the military to act in the best interests of the public?
A. A great deal of confidence
B. A fair amount of confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' B', ' A', ' B', ' A', ' A', ' C', ' C', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' C', ' B', ' A', ' C', ' A', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' C', ' A', ' B', ' B', ' B', ' D', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' D', ' A', ' B', ' A', ' B']","[0.34359694, 0.50835647, 0.12802651, 0.02002008, 0.0016107810716179]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
