qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
INEQ8_g_W54,"Question: How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Eliminating college debt
A. A great deal
B. A fair amount
C. Not too much
D. Nothing at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' C', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' D', ' A', ' C', ' A', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' C', ' A', ' C', ' C', ' B', ' B', ' B', ' C', ' A', ' A', ' B', ' A', ' B', ' A', ' C', ' B', ' C', ' C', ' C', ' A', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' A']","[0.57850703, 0.29521684, 0.10307768, 0.02319845, 0.0009226368050152]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
MAN1B_W29,"Question: In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?
A. A lot
B. Some
C. Not too much
D. None at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' C', ' C', ' D', ' C', ' C', ' A', ' B', ' B', ' A', ' B', ' C', ' D', ' C', ' C', ' D', ' B', ' A', ' D', ' D', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' A', ' D', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' A', ' B', ' D', ' B', ' C', ' B', ' D', ' A', ' D', ' B', ' B', ' C', ' C', ' C', ' C', ' D', ' B', ' B', ' B', ' B', ' C', ' D', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' D', ' C', ' C', ' B', ' C', ' D', ' B', ' C', ' B', ' A', ' C', ' C', ' D', ' B', ' A', ' C', ' D', ' B', ' C', ' B', ' D', ' C', ' D', ' D', ' C', ' D', ' D', ' B', ' B', ' B', ' C', ' A', ' B', ' A']","[0.11360689, 0.34371043, 0.31226515, 0.23041754, 0.000783396061519]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
RACESURV18f_W43,"Question: Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Hispanics and Asians
A. Very well
B. Pretty well
C. Not too well
D. Not at all well
E. Not sure
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' E', ' B', ' E', ' B', ' B', ' B', ' E', ' E', ' B', ' B', ' B', ' B', ' B', ' E', ' B', ' A', ' B', ' C', ' D', ' E', ' B', ' E', ' B', ' B', ' B', ' E', ' E', ' C', ' E', ' E', ' C', ' E', ' B', ' E', ' B', ' C', ' B', ' B', ' E', ' B', ' B', ' A', ' E', ' E', ' A', ' E', ' B', ' E', ' E', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' E', ' C', ' C', ' C', ' E', ' B', ' B', ' C', ' E', ' E', ' E', ' C', ' B', ' E', ' B', ' B', ' E', ' B', ' E', ' B', ' C', ' E', ' E', ' A', ' C', ' B', ' B', ' B', ' E', ' B', ' E', ' E', ' C', ' E', ' E', ' B', ' E', ' E', ' E', ' B', ' B', ' B']","[0.09098495, 0.63425433, 0.24185877, 0.03290195, 0.4234229646207108]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
SEENFEM_W29,"Question: On a different topic how important is it to you, personally, to be seen by others as womanly or feminine?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' D', ' C', ' A', ' C', ' B', ' A', ' B', ' B', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' A', ' B', ' C', ' D', ' B', ' A', ' B', ' D', ' D', ' C', ' C', ' B', ' A', ' B', ' B', ' A', ' B', ' C', ' A', ' D', ' C', ' B', ' B', ' D', ' D', ' A', ' B', ' B', ' C', ' C', ' D', ' A', ' C', ' C', ' C', ' B', ' A', ' A', ' D', ' A', ' B', ' B', ' C', ' D', ' C', ' D', ' B', ' C', ' D', ' C', ' B', ' B', ' A', ' B', ' C', ' C', ' A', ' B', ' A', ' C', ' D', ' B', ' B', ' B', ' B']","[0.18408828, 0.33406023, 0.34469705, 0.13715444, 0.0012105721035916]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q19_d_W82,"Question: How much confidence do you have in german Chancellor Angela Merkel to do the right thing regarding world affairs?
A. A lot of confidence
B. Some confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' C', ' C', ' B', ' A', ' B', ' A', ' B', ' C', ' C', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' A', ' A', ' C', ' B', ' A', ' A', ' B', ' B', ' D', ' B', ' B', ' A', ' C', ' B', ' D', ' B', ' B', ' E', ' A', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' B', ' B', ' A', ' A', ' B', ' B', ' C', ' A', ' B', ' A', ' B', ' B', ' A']","[0.35621001, 0.458427, 0.13847502, 0.04688797, 0.0220139539050955]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
IDIMPORT_W43,"Question: How important is being Asian to how you think about yourself?
A. Extremely important
B. Very important
C. Moderately important
D. Only a little important
E. Not at all important
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' D', ' B', ' A', ' C', ' A', ' D', ' B', ' A', ' A', ' A', ' A', ' E', ' A', ' E', ' E', ' E', ' C', ' E', ' B', ' E', ' C', ' D', ' E', ' A', ' B', ' B', ' E', ' B', ' A', ' E', ' A', ' E', ' E', ' E', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' C', ' A', ' C', ' E', ' B', ' B', ' C', ' E', ' E', ' C', ' D', ' A', ' C', ' B', ' B', ' C', ' A', ' E', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' E', ' B', ' A', ' A', ' D', ' D', ' C', ' B', ' B', ' A', ' E', ' C', ' E', ' E', ' C', ' A', ' E', ' C', ' E', ' C', ' B', ' B', ' A', ' A', ' B', ' E', ' D', ' B', ' D', ' E', ' E', ' C', ' E', ' C']","[0.25062447, 0.19354029, 0.19285313, 0.13839942, 0.2245827, 0.0035587935296149]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0, 5.0]"
RQ4_F1Cb_W42,"Question: Thinking about nutrition research scientists, how often would you say they provide fair and accurate information when making statements about their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' B', ' B', ' C', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' E', ' B', ' A', ' B', ' C', ' E', ' B', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' E', ' D', ' A', ' C', ' B', ' E', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' D', ' B', ' B', ' A', ' D', ' A', ' B', ' A', ' A', ' B', ' D', ' A', ' B', ' C', ' C', ' C', ' A', ' A', ' C', ' B', ' B', ' B']","[0.33483053, 0.51985337, 0.11746538, 0.02785071, 0.02368250914105]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' A', ' D', ' B', ' C', ' C', ' A', ' B', ' B', ' B', ' C', ' C', ' A', ' A', ' D', ' D', ' C', ' B', ' D', ' A', ' B', ' C', ' A', ' B', ' B', ' E', ' B', ' A', ' C', ' D', ' B', ' A', ' C', ' D', ' C', ' A', ' C', ' C', ' C', ' A', ' A', ' B', ' C', ' A', ' B', ' C', ' C', ' B', ' B', ' B', ' C', ' A', ' B', ' B', ' B', ' D', ' A', ' D', ' D', ' C', ' A', ' A', ' C', ' B', ' B', ' D', ' A', ' C', ' B', ' D', ' B', ' A', ' A', ' B', ' A', ' C', ' B', ' C', ' C', ' B', ' D', ' C', ' A', ' C', ' B', ' D', ' B', ' B', ' A', ' B', ' B', ' C']","[0.23153327, 0.3468662, 0.3520737, 0.06952683, 0.01374772953645]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
AUTOLKLY_W41,"Question: Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. Probably not happen
D. Definitely not happen
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' C', ' A', ' C', ' C', ' D', ' D', ' A', ' D', ' A', ' D', ' D', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' A', ' A', ' B', ' C', ' C', ' B', ' C', ' D', ' C', ' C', ' B', ' A', ' D', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' C', ' A', ' C', ' C', ' D', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' D', ' D', ' C', ' B', ' C', ' B', ' C', ' A', ' A', ' D', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' C', ' B', ' B', ' B', ' D', ' B', ' B', ' C', ' C', ' B', ' B', ' D', ' D', ' B', ' C', ' C', ' D', ' C', ' B', ' B', ' C', ' C', ' D']","[0.11735495, 0.27257813, 0.42567159, 0.18439532, 0.0067996224831183]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
PQ8_F2B_W42,"Question: How often, if at all, do you think environmental health specialists face serious consequences if they engage in professional misconduct?
A. All or most of the time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' A', ' C', ' C', ' D', ' B', ' B', ' B', ' E', ' B', ' C', ' B', ' D', ' C', ' C', ' C', ' B', ' B', ' A', ' B', ' B', ' D', ' C', ' B', ' B', ' C', ' B', ' C', ' E', ' D', ' B', ' C', ' C', ' C', ' A', ' B', ' B', ' C', ' B', ' C', ' B', ' D', ' C', ' C', ' B', ' C', ' B', ' A', ' B', ' C', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' D', ' B', ' C', ' C', ' B', ' C', ' A', ' E', ' A', ' C', ' D', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' C']","[0.15921192, 0.49198702, 0.29394388, 0.05485718, 0.0190375817768017]",POLPARTY,Democrat,"[1.0, 2.0, 3.0, 4.0]"
