qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
INEQ8_g_W54,"Question: How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Eliminating college debt
A. A great deal
B. A fair amount
C. Not too much
D. Nothing at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' A', ' D', ' A', ' A', ' A', ' C', ' D', ' A', ' A', ' B', ' D', ' A', ' C', ' A', ' A', ' C', ' B', ' A', ' A', ' B', ' A', ' B', ' D', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' D', ' A', ' B', ' C', ' A', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' D', ' D', ' B', ' B', ' C', ' B', ' D', ' C', ' A', ' B', ' B', ' A', ' A', ' A', ' D', ' A', ' B', ' A', ' C', ' B', ' B', ' C', ' C', ' D', ' A', ' A', ' D', ' A', ' A', ' D', ' C', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' B', ' A', ' D', ' A', ' D', ' B']","[0.40683742, 0.31126943, 0.17447976, 0.10741338, 0.0008908748683303]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
MAN1B_W29,"Question: In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?
A. A lot
B. Some
C. Not too much
D. None at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' A', ' D', ' C', ' B', ' C', ' C', ' D', ' B', ' A', ' B', ' B', ' B', ' C', ' B', ' D', ' A', ' B', ' D', ' C', ' C', ' D', ' B', ' D', ' C', ' C', ' D', ' C', ' B', ' C', ' C', ' A', ' A', ' C', ' B', ' D', ' C', ' D', ' D', ' B', ' C', ' C', ' A', ' C', ' B', ' B', ' A', ' C', ' B', ' C', ' B', ' A', ' C', ' B', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' C', ' C', ' B', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' A', ' C', ' B', ' D', ' A', ' C', ' C', ' B', ' B', ' C', ' A', ' B', ' D', ' C', ' D', ' C', ' B', ' A', ' D', ' B', ' B', ' C', ' D']","[0.12395735, 0.2938687, 0.37356412, 0.20860983, 0.0072195052216535]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
RACESURV18f_W43,"Question: Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Hispanics and Asians
A. Very well
B. Pretty well
C. Not too well
D. Not at all well
E. Not sure
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' C', ' C', ' C', ' B', ' C', ' E', ' C', ' E', ' B', ' A', ' E', ' B', ' B', ' E', ' C', ' E', ' A', ' C', ' B', ' E', ' B', ' E', ' E', ' B', ' E', ' C', ' C', ' E', ' B', ' A', ' E', ' C', ' A', ' E', ' E', ' B', ' B', ' B', ' B', ' B', ' B', ' E', ' B', ' B', ' E', ' D', ' B', ' B', ' C', ' E', ' B', ' D', ' E', ' C', ' B', ' C', ' C', ' E', ' B', ' B', ' B', ' E', ' B', ' C', ' B', ' E', ' E', ' E', ' B', ' E', ' B', ' B', ' E', ' B', ' B', ' B', ' E', ' B', ' E', ' B', ' E', ' B', ' E', ' B', ' E', ' E', ' A', ' E', ' B', ' B', ' E', ' E', ' B', ' E', ' B', ' B', ' B', ' E', ' B', ' B']","[0.07845763, 0.63543301, 0.23731771, 0.04879166, 0.4678393059675957]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
SEENFEM_W29,"Question: On a different topic how important is it to you, personally, to be seen by others as womanly or feminine?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' C', ' A', ' D', ' C', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' D', ' A', ' C', ' A', ' C', ' D', ' D', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' A', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' B', ' A', ' A', ' D', ' D', ' B', ' C', ' C', ' A', ' C', ' B', ' C', ' B', ' C', ' D', ' B', ' B', ' C', ' A', ' A', ' C', ' B', ' C', ' C', ' D', ' A', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' D', ' B', ' C', ' D', ' B', ' B', ' A']","[0.17904024, 0.32060159, 0.32538665, 0.17497152, 0.0003073206414052]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q19_d_W82,"Question: How much confidence do you have in german Chancellor Angela Merkel to do the right thing regarding world affairs?
A. A lot of confidence
B. Some confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' E', ' B', ' A', ' A', ' D', ' D', ' D', ' C', ' B', ' B', ' D', ' A', ' C', ' B', ' B', ' C', ' B', ' A', ' A', ' A', ' B', ' A', ' C', ' B', ' E', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' A', ' B', ' C', ' A', ' A', ' B', ' C', ' A', ' D', ' E', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' D', ' C', ' B', ' D', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' C', ' A', ' A', ' D', ' C', ' D', ' D', ' B', ' B', ' D', ' B', ' B', ' C', ' A', ' B', ' B', ' A', ' B']","[0.26444618, 0.4213717, 0.20008763, 0.11409449, 0.0295570212858169]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
IDIMPORT_W43,"Question: How important is being Asian to how you think about yourself?
A. Extremely important
B. Very important
C. Moderately important
D. Only a little important
E. Not at all important
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' A', ' E', ' D', ' E', ' C', ' B', ' A', ' E', ' D', ' E', ' E', ' A', ' C', ' D', ' D', ' E', ' B', ' E', ' D', ' C', ' E', ' A', ' B', ' D', ' E', ' D', ' E', ' C', ' E', ' B', ' B', ' D', ' E', ' E', ' D', ' D', ' C', ' E', ' A', ' B', ' A', ' A', ' A', ' D', ' E', ' A', ' E', ' E', ' D', ' E', ' E', ' A', ' E', ' E', ' A', ' E', ' E', ' D', ' E', ' E', ' E', ' D', ' C', ' D', ' D', ' B', ' C', ' D', ' E', ' E', ' A', ' A', ' B', ' E', ' E', ' E', ' B', ' D', ' B', ' A', ' E', ' B', ' A', ' B', ' E', ' E', ' B', ' E', ' C', ' E', ' E', ' E', ' A', ' D', ' B', ' E', ' C', ' C', ' E', ' A']","[0.14825126, 0.14025957, 0.19146889, 0.17353255, 0.34648774, 0.0082289857665746]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0, 5.0]"
RQ4_F1Cb_W42,"Question: Thinking about nutrition research scientists, how often would you say they provide fair and accurate information when making statements about their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' C', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' D', ' A', ' B', ' D', ' B', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' A', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' C', ' A', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' D', ' B', ' B', ' C', ' B', ' C', ' A', ' C', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' C', ' A', ' B', ' B', ' C', ' A', ' C', ' B', ' D', ' A', ' C', ' A', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' A', ' B', ' B']","[0.22733355, 0.58946012, 0.14572812, 0.03747821, 0.0132571929834918]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' B', ' C', ' A', ' C', ' A', ' A', ' C', ' A', ' C', ' B', ' C', ' A', ' C', ' C', ' B', ' D', ' B', ' A', ' A', ' B', ' A', ' B', ' C', ' A', ' C', ' C', ' A', ' C', ' B', ' A', ' B', ' B', ' A', ' C', ' A', ' A', ' C', ' B', ' B', ' C', ' D', ' B', ' C', ' B', ' A', ' D', ' C', ' B', ' A', ' C', ' A', ' C', ' B', ' A', ' B', ' C', ' A', ' C', ' A', ' B', ' A', ' D', ' C', ' C', ' A', ' C', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' A', ' C', ' C', ' A', ' C', ' A', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' C']","[0.30729958, 0.29337831, 0.32720786, 0.07211425, 0.0008340538032386]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
AUTOLKLY_W41,"Question: Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. Probably not happen
D. Definitely not happen
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' C', ' C', ' C', ' C', ' D', ' D', ' C', ' D', ' D', ' B', ' D', ' C', ' D', ' D', ' D', ' C', ' B', ' C', ' D', ' D', ' C', ' A', ' C', ' B', ' C', ' C', ' D', ' C', ' A', ' C', ' A', ' D', ' A', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' D', ' C', ' C', ' D', ' D', ' B', ' D', ' B', ' B', ' A', ' C', ' D', ' D', ' C', ' D', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' C', ' B', ' D', ' C', ' D', ' C', ' C', ' D', ' D', ' C', ' C', ' C', ' B', ' C', ' D', ' B', ' B', ' D', ' C', ' B', ' D', ' B', ' C', ' C', ' D', ' B', ' B', ' D', ' D', ' C', ' B', ' B', ' C', ' A']","[0.08366142, 0.26251814, 0.38989169, 0.26392875, 0.0]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
PQ8_F2B_W42,"Question: How often, if at all, do you think environmental health specialists face serious consequences if they engage in professional misconduct?
A. All or most of the time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' B', ' B', ' B', ' D', ' D', ' A', ' B', ' C', ' E', ' A', ' A', ' C', ' A', ' B', ' C', ' D', ' B', ' B', ' B', ' C', ' B', ' B', ' E', ' B', ' C', ' B', ' A', ' C', ' B', ' B', ' C', ' B', ' A', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' C', ' D', ' C', ' B', ' A', ' B', ' B', ' B', ' A', ' D', ' C', ' D', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' A', ' C', ' A', ' B', ' C', ' A', ' A', ' B', ' E', ' B', ' B', ' B', ' D', ' A', ' D', ' A', ' B', ' B', ' B', ' C', ' A', ' B', ' B', ' D', ' B', ' C']","[0.12302349, 0.4762611, 0.29168067, 0.10903474, 0.0507261352817322]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
