qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
INEQ8_g_W54,"Question: How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Eliminating college debt
A. A great deal
B. A fair amount
C. Not too much
D. Nothing at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' D', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' D', ' B', ' A', ' B', ' D', ' B', ' D', ' C', ' B', ' D', ' A', ' C', ' A', ' A', ' B', ' B', ' A', ' C', ' C', ' B', ' C', ' B', ' C', ' E', ' A', ' A', ' A', ' D', ' A', ' B', ' D', ' A', ' D', ' B', ' B', ' C', ' D', ' C', ' D', ' A', ' B', ' A', ' D', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' B', ' C', ' D', ' C', ' A', ' A', ' A', ' C', ' C', ' D', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' C']","[0.42940822, 0.28010172, 0.15772735, 0.13276271, 0.0101493356463603]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
MAN1B_W29,"Question: In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?
A. A lot
B. Some
C. Not too much
D. None at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' C', ' D', ' C', ' C', ' C', ' D', ' C', ' B', ' B', ' D', ' C', ' B', ' D', ' C', ' D', ' D', ' C', ' B', ' C', ' C', ' D', ' B', ' A', ' A', ' E', ' A', ' D', ' D', ' C', ' C', ' C', ' D', ' B', ' E', ' D', ' C', ' E', ' E', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' D', ' E', ' B', ' E', ' D', ' C', ' D', ' C', ' A', ' D', ' A', ' C', ' A', ' C', ' C', ' B', ' D', ' C', ' C', ' C', ' A', ' A', ' C', ' C', ' D', ' C', ' B', ' D', ' B', ' D', ' A', ' D', ' D', ' A', ' E', ' C', ' C', ' A', ' B', ' D', ' C', ' D', ' A', ' D', ' D', ' D', ' C', ' D', ' C', ' C', ' A', ' A', ' D']","[0.17958283, 0.19354639, 0.34622981, 0.28064097, 0.0422515907082799]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
RACESURV18f_W43,"Question: Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Hispanics and Asians
A. Very well
B. Pretty well
C. Not too well
D. Not at all well
E. Not sure
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' E', ' C', ' C', ' B', ' B', ' E', ' B', ' B', ' C', ' B', ' E', ' B', ' C', ' B', ' C', ' C', ' A', ' B', ' E', ' B', ' E', ' C', ' B', ' D', ' C', ' B', ' A', ' C', ' C', ' B', ' B', ' C', ' E', ' B', ' E', ' C', ' E', ' B', ' C', ' E', ' C', ' E', ' B', ' C', ' E', ' E', ' B', ' E', ' B', ' D', ' A', ' C', ' B', ' A', ' B', ' E', ' B', ' E', ' B', ' A', ' B', ' E', ' E', ' E', ' C', ' B', ' B', ' E', ' E', ' E', ' A', ' A', ' E', ' B', ' B', ' B', ' E', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' E', ' B', ' B', ' C', ' E', ' C', ' E', ' E', ' A', ' A', ' C', ' C', ' A', ' B', ' E']","[0.13404638, 0.51659259, 0.30960566, 0.03975537, 0.3243499534064322]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
SEENFEM_W29,"Question: On a different topic how important is it to you, personally, to be seen by others as womanly or feminine?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' D', ' A', ' D', ' A', ' A', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' D', ' C', ' B', ' B', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' B', ' C', ' A', ' B', ' A', ' B', ' C', ' D', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' D', ' B', ' A', ' A', ' C', ' A', ' D', ' B', ' D', ' B', ' B', ' A', ' D', ' A', ' A', ' C', ' D', ' C', ' B', ' B', ' A', ' A', ' A', ' C', ' A', ' B', ' A', ' D', ' B', ' A', ' A', ' C', ' B', ' A', ' B', ' C', ' B', ' C', ' A', ' A', ' C', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' C', ' A', ' C']","[0.32934385, 0.35290249, 0.21702008, 0.10073359, 0.0]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q19_d_W82,"Question: How much confidence do you have in german Chancellor Angela Merkel to do the right thing regarding world affairs?
A. A lot of confidence
B. Some confidence
C. Not too much confidence
D. No confidence at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' D', ' C', ' D', ' B', ' D', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' B', ' B', ' D', ' C', ' B', ' C', ' C', ' B', ' B', ' C', ' C', ' E', ' B', ' B', ' B', ' D', ' A', ' C', ' A', ' C', ' A', ' C', ' B', ' C', ' A', ' B', ' D', ' B', ' C', ' C', ' C', ' C', ' A', ' C', ' D', ' B', ' E', ' B', ' B', ' D', ' B', ' D', ' C', ' C', ' C', ' A', ' B', ' C', ' C', ' A', ' C', ' C', ' C', ' D', ' C', ' C', ' C', ' B', ' B', ' C', ' E', ' B', ' B', ' C', ' D', ' B', ' B', ' B', ' C', ' A', ' B', ' D', ' C', ' C', ' D', ' B', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' B', ' C', ' D', ' B']","[0.0650833, 0.33493528, 0.47480644, 0.12517498, 0.0146053286658896]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
IDIMPORT_W43,"Question: How important is being Asian to how you think about yourself?
A. Extremely important
B. Very important
C. Moderately important
D. Only a little important
E. Not at all important
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' C', ' E', ' C', ' B', ' A', ' D', ' E', ' A', ' B', ' B', ' A', ' A', ' B', ' C', ' E', ' E', ' A', ' B', ' D', ' B', ' C', ' A', ' E', ' F', ' B', ' E', ' B', ' C', ' E', ' D', ' B', ' A', ' B', ' E', ' E', ' B', ' C', ' B', ' B', ' E', ' E', ' A', ' E', ' D', ' D', ' D', ' D', ' A', ' B', ' E', ' E', ' E', ' A', ' C', ' E', ' E', ' B', ' C', ' B', ' B', ' E', ' A', ' C', ' B', ' B', ' B', ' C', ' D', ' C', ' E', ' E', ' E', ' E', ' E', ' E', ' E', ' D', ' D', ' A', ' C', ' E', ' D', ' E', ' B', ' E', ' B', ' C', ' B', ' C', ' E', ' E', ' A', ' A', ' B', ' B', ' A', ' B', ' E', ' E', ' E']","[0.2278682, 0.26930656, 0.16155036, 0.07705282, 0.26422206, 0.0219389542192361]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0, 5.0]"
RQ4_F1Cb_W42,"Question: Thinking about nutrition research scientists, how often would you say they provide fair and accurate information when making statements about their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' E', ' A', ' B', ' A', ' C', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' A', ' A', ' B', ' C', ' B', ' D', ' A', ' C', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' A', ' B', ' C', ' A', ' B', ' B', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' C', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' C', ' B', ' C', ' A', ' A', ' C', ' C', ' B', ' C', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' A', ' C', ' A', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' B']","[0.21651583, 0.48576053, 0.24101577, 0.05670787, 0.0127705919864484]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
GUNCONTRIBC_W26,"Question: How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' C', ' A', ' B', ' A', ' B', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' C', ' A', ' D', ' B', ' B', ' C', ' A', ' C', ' C', ' B', ' A', ' A', ' A', ' A', ' C', ' A', ' B', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' C', ' C', ' C', ' A', ' A', ' A', ' C', ' C', ' C', ' B', ' A', ' E', ' A', ' A', ' C', ' B', ' A', ' B', ' D', ' A', ' C', ' B', ' B', ' C', ' A', ' A', ' C', ' A', ' B', ' D', ' C', ' C', ' A', ' B', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' A', ' D', ' D', ' E', ' C', ' A', ' A', ' B', ' A', ' C', ' B', ' C', ' C', ' B', ' A', ' A', ' C', ' B']","[0.31512613, 0.20199874, 0.34569326, 0.13718186, 0.039418078099679]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
AUTOLKLY_W41,"Question: Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. Probably not happen
D. Definitely not happen
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' E', ' B', ' C', ' A', ' E', ' B', ' B', ' B', ' B', ' C', ' A', ' A', ' B', ' A', ' A', ' D', ' B', ' C', ' B', ' C', ' C', ' A', ' C', ' B', ' A', ' C', ' A', ' C', ' A', ' A', ' A', ' B', ' D', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' D', ' B', ' A', ' A', ' A', ' D', ' B', ' A', ' C', ' B', ' A', ' B', ' A', ' C', ' B', ' C', ' B', ' B', ' C', ' A', ' D', ' A', ' B', ' C', ' E', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' C', ' A', ' A', ' A', ' A', ' B', ' C', ' A', ' C', ' A', ' A', ' B', ' C', ' C', ' B', ' A', ' B', ' B', ' C', ' C', ' C', ' A']","[0.26303889, 0.40847182, 0.27833871, 0.05015058, 0.0307617808758746]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
PQ8_F2B_W42,"Question: How often, if at all, do you think environmental health specialists face serious consequences if they engage in professional misconduct?
A. All or most of the time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' B', ' B', ' B', ' C', ' A', ' C', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' A', ' C', ' A', ' A', ' B', ' A', ' E', ' E', ' B', ' B', ' B', ' D', ' A', ' C', ' E', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' A', ' A', ' C', ' B', ' B', ' B', ' D', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' E', ' B', ' E', ' A', ' C', ' C', ' C', ' B', ' B', ' C']","[0.20575804, 0.4309224, 0.32148607, 0.04183349, 0.0467806456287436]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
