qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
GAP21Q4_c_W82,"Question: Do you have a favorable or unfavorable opinion of Germany
A. Very favorable
B. Somewhat favorable
C. Somewhat unfavorable
D. Very unfavorable
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' E', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' D', ' C', ' A', ' B', ' C', ' A', ' B', ' B', ' D', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' E', ' B', ' B', ' C', ' B', ' B', ' C', ' A', ' C', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' E', ' B', ' C', ' A', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' D', ' B', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' E', ' B', ' B', ' E', ' B', ' B', ' B', ' B']","[0.10796064, 0.57884116, 0.24731053, 0.06588767, 0.0304253308569034]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
SATLIFED_W32,"Question: Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Somewhat dissatisfied
D. Very dissatisfied
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' D', ' B', ' B', ' B', ' A', ' C', ' B', ' B', ' A', ' D', ' A', ' C', ' A', ' D', ' B', ' A', ' B', ' A', ' B', ' C', ' D', ' B', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' D', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' C', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' A', ' C', ' B', ' B', ' A', ' C', ' B', ' B', ' C', ' D', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' D', ' D', ' B', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' B', ' B', ' C', ' B', ' B', ' A', ' A']","[0.27655795, 0.45865981, 0.16826049, 0.09652174, 0.0110838234783421]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
FTRWORRYf_W41,"Question: Still thinking about the future of our country, how worried are you, if at all, about climate change?
A. Very worried
B. Fairly worried
C. Not too worried
D. Not at all worried
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' D', ' A', ' A', ' D', ' B', ' C', ' D', ' B', ' D', ' A', ' A', ' A', ' C', ' B', ' A', ' E', ' C', ' B', ' A', ' D', ' A', ' B', ' A', ' A', ' C', ' D', ' D', ' B', ' B', ' B', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' D', ' A', ' A', ' B', ' A', ' C', ' B', ' B', ' A', ' C', ' C', ' B', ' C', ' B', ' B', ' D', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' D', ' D', ' C', ' A', ' B', ' B', ' B']","[0.35187569, 0.31145962, 0.22043829, 0.11622639, 0.0014009087066524]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
GUNRESPNOKIDSD_W26,"Question: Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors that there are guns in the house
A. Essential
B. Important but not essential
C. Not important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' C', ' B', ' B', ' D', ' A', ' A', ' C', ' D', ' D', ' A', ' C', ' D', ' A', ' C', ' D', ' A', ' C', ' C', ' D', ' C', ' B', ' D', ' C', ' B', ' A', ' B', ' D', ' B', ' A', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' A', ' B', ' D', ' D', ' D', ' B', ' D', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' D', ' C', ' C', ' C', ' B', ' B', ' D', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' D', ' D', ' D', ' A', ' A', ' A', ' D', ' C', ' B', ' D', ' D', ' C', ' D', ' C', ' B', ' C', ' A', ' C', ' C', ' A', ' D', ' B', ' A', ' C', ' C', ' B', ' C', ' A', ' D', ' B']","[0.18052562, 0.25751465, 0.37281068, 0.18914904, 0.0006847529905991]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
GOVPRIORITYd_W54,"Question: How much of a priority should the following be for the federal government to address: Addressing climate change
A. A top priority
B. Important, but lower priority
C. Not too important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' A', ' A', ' A', ' C', ' A', ' B', ' A', ' D', ' B', ' A', ' B', ' A', ' D', ' A', ' C', ' A', ' C', ' A', ' B', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' C', ' A', ' B', ' A', ' A', ' C', ' A', ' A', ' B', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' A', ' D', ' A', ' B', ' B', ' A', ' A', ' B', ' D', ' C', ' A', ' A', ' C', ' A', ' B', ' D', ' A', ' A', ' B', ' C', ' A', ' C', ' A', ' A', ' A', ' D', ' B', ' A', ' A', ' D', ' B', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' C', ' C', ' B', ' A', ' A']","[0.45215878, 0.29809473, 0.16894922, 0.08079727, 0.0083212716740231]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
SMLIKESf_W45,"Question: How much is each of the following a reason why you click on links to news stories on social media? The story was surprising or entertaining
A. Major reason
B. Minor reason
C. Not a reason
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' B', ' C', ' A', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' B', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' C', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' C', ' C', ' A', ' B', ' A', ' B', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' C', ' C', ' A', ' A', ' B', ' B', ' A', ' C', ' B', ' B']","[0.47099832, 0.40867449, 0.12032719, 0.0034376010387509]",CREGION,South,"[1.0, 2.0, 3.0]"
SOLVPROBb_W41,"Question: In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. A somewhat negative impact
D. A very negative impact
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' C', ' C', ' C', ' B', ' A', ' A', ' D', ' D', ' B', ' B', ' D', ' C', ' C', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' C', ' B', ' C', ' C', ' D', ' C', ' D', ' C', ' C', ' C', ' B', ' B', ' A', ' C', ' C', ' B', ' C', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' C', ' C', ' B', ' B', ' A', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' D', ' A', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' D', ' C', ' A', ' D', ' B', ' D', ' C', ' C', ' B', ' C', ' B', ' B', ' B', ' D', ' C', ' D', ' B', ' B', ' C', ' D', ' B', ' B', ' C', ' B', ' B', ' B', ' C']","[0.10822987, 0.42929314, 0.32338367, 0.13909332, 0.0196015241982527]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
BETTERPOL1F1B_W36,"Question: In general, do you think men or women in high political offices are better at being compassionate and empathetic?
A. Men are better
B. Women are better
C. No difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' C', ' C', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' C', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' C', ' C']","[0.05685933, 0.59634707, 0.34679359, 0.0002915316439017]",CREGION,South,"[1.0, 2.0, 1.5]"
ELDFINANCEF1_W41,"Question: Who do you think will be mostly responsible for paying for the long-term care older Americans may need?
A. Family members
B. Government
C. Older Americans themselves
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' A', ' A', ' C', ' B', ' A', ' C', ' B', ' C', ' B', ' C', ' B', ' C', ' A', ' B', ' C', ' B', ' A', ' A', ' B', ' C', ' B', ' A', ' C', ' A', ' C', ' A', ' A', ' C', ' A', ' C', ' C', ' A', ' B', ' C', ' A', ' B', ' B', ' B', ' C', ' A', ' C', ' A', ' B', ' A', ' C', ' C', ' A', ' B', ' A', ' B', ' A', ' C', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' C', ' C', ' B', ' A', ' A', ' A', ' B', ' A', ' C', ' C', ' C', ' B', ' B', ' A', ' C', ' B', ' C', ' B', ' A', ' C', ' C', ' B', ' A', ' B', ' A', ' C', ' B', ' A', ' B', ' A', ' A', ' C', ' C', ' B', ' A', ' C', ' C', ' A', ' A', ' B']","[0.38710388, 0.27343279, 0.33946333, 0.0008683020807921]",CREGION,South,"[1, 1, 1]"
GOVPRIOc_W41,"Question: If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to providing high-quality, affordable health care to all Americans?
A. A top priority
B. An important, but not a top priority
C. A lower priority
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' C', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' D', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' D', ' A', ' A', ' B', ' A', ' C', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' C', ' A', ' B', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A']","[0.6837325, 0.1926535, 0.07412455, 0.04948946, 0.0022340859789566]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q15_f_W82,"Question: Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television
A. The best
B. Above average
C. Average
D. Below average
E. The worst
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' A', ' C', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' D', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' D', ' B', ' C', ' C', ' C', ' B', ' B', ' A', ' F', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' C', ' C', ' B', ' B', ' B', ' D', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' A', ' C', ' A', ' B', ' E', ' C', ' A', ' A', ' B', ' C', ' C', ' C', ' C', ' A', ' A', ' D', ' B', ' B', ' A', ' C', ' A', ' C', ' A', ' C', ' E', ' B', ' C', ' B', ' A']","[0.28561756, 0.39378849, 0.23964148, 0.05239751, 0.02855497, 0.0140824976540817]",CREGION,South,"[1.0, 2.0, 3.0, 4.0, 5.0]"
VALUERURAL_W32,"Question: In general, do you think most people who live in rural areas have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Somewhat different from your values
D. Very different from your values
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' D', ' A', ' D', ' C', ' A', ' C', ' A', ' C', ' D', ' B', ' A', ' C', ' B', ' B', ' B', ' C', ' A', ' B', ' A', ' B', ' B', ' C', ' D', ' C', ' B', ' B', ' C', ' C', ' D', ' C', ' B', ' A', ' D', ' C', ' B', ' B', ' A', ' D', ' A', ' B', ' D', ' B', ' B', ' C', ' B', ' A', ' B', ' B', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' C', ' B', ' B', ' D', ' A', ' B', ' B', ' D', ' D', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' A', ' B', ' B', ' A', ' C', ' B', ' B', ' D', ' A', ' C', ' B', ' A', ' C', ' C', ' A', ' B', ' C', ' B', ' C', ' C', ' E', ' D', ' C', ' C', ' C']","[0.21575915, 0.41648681, 0.26480438, 0.10294965, 0.0216900212829135]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Cd_W42,"Question: Thinking about nutrition research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' C', ' B', ' D', ' C', ' D', ' B', ' B', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' E', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' C', ' B', ' A', ' C', ' B', ' E', ' B', ' C', ' A', ' D', ' C', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' D', ' A', ' D', ' B', ' B', ' D', ' C', ' B', ' D', ' B', ' D', ' B', ' C', ' A', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' A', ' C', ' C', ' C', ' B', ' B']","[0.12276148, 0.50940294, 0.27351776, 0.09431782, 0.025089457662656]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q47_W82,"Question: When it comes to whether or not to limit Chinese students studying in the US, do you
A. Strongly support limiting Chinese students
B. Somewhat support limiting Chinese students
C. Somewhat oppose limiting Chinese students
D. Strongly oppose limiting Chinese students
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' C', ' B', ' C', ' A', ' A', ' A', ' D', ' B', ' B', ' C', ' B', ' A', ' C', ' A', ' B', ' C', ' C', ' B', ' C', ' B', ' D', ' C', ' B', ' D', ' D', ' A', ' D', ' A', ' C', ' D', ' A', ' A', ' A', ' A', ' C', ' A', ' D', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' C', ' C', ' C', ' C', ' D', ' A', ' D', ' B', ' D', ' C', ' C', ' A', ' C', ' D', ' D', ' A', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' A', ' D', ' D', ' C', ' B', ' A', ' C', ' C', ' D', ' A', ' D', ' C', ' A', ' C', ' B', ' A', ' B', ' D', ' A', ' A', ' D', ' B', ' C', ' B', ' D', ' B', ' B', ' B', ' B', ' C', ' B']","[0.22245156, 0.34428953, 0.26895852, 0.16430039, 0.0155623209263711]",CREGION,South,"[1.0, 2.0, 3.0, 4.0]"
